ticker,model_id,model_name,passed,score,reasons,failed_criteria
ADS.DE,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=153.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
ADS.DE,graham_enterprising,Graham Enterprising,False,0.8,"['P/E < 25: P/E=23.7', 'Debt/equity < 100%: D/E=94%', 'ROE > 8%: ROE=22.9%', 'Positive earnings growth: growth=13.3%']",['P/B >= 3']
ADS.DE,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
ADS.DE,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
ADS.DE,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
ADS.DE,earnings_yield,Earnings Yield,False,0.3516,['E/P=4.2% (P/E=23.7)'],['earnings yield 4.2% below 8%']
ADS.DE,fcf_yield,FCF Yield,False,1.0,['FCF yield=nan%'],['FCF yield nan% below 5%']
ADS.DE,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=153.0%'],['P/E not below 12.0']
ADS.DE,lynch_peg,Lynch PEG,False,0.0,"['PEG=1.78', 'growth=13.3%']",['PEG 1.78 >= 1.0']
ADS.DE,neff_pegy,Neff PEGY,True,0.8575,"['PEGY=0.14', 'growth=13.3%', 'yield=153.0%']",[]
ADS.DE,quality_value,Quality Value,False,0.4,"['ROE >= 12%: ROE=22.9%', 'Profit margin >= 5%: margin=5.5%']","['high leverage', 'P/E >= 20', 'FCF yield below 3%']"
ADS.DE,buffett_quality,Buffett Quality,False,0.5,"['ROE >= 15%: ROE=22.9%', 'P/E < 25.0: P/E=23.7']","['too much debt', 'thin margins']"
ADS.DE,economic_moat,Economic Moat,False,0.25,['high ROE=22.9%'],"['ROA below 8%', 'margins below 12%', 'leverage too high']"
ADS.DE,high_dividend,High Dividend Yield,False,0.2083,"['yield=153.0%', 'universe rank 21%']",['not in top quartile for yield']
ADS.DE,dividend_growth,Dividend Growth,True,1.0,"['dividend payer: yield=153.0%', 'earnings growth: growth=13.3%', 'reasonable P/E: P/E=23.7']",[]
ADS.DE,magic_formula,Magic Formula,True,0.6279,"['earnings yield rank 51%', 'ROIC rank 74%']",[]
ADS.DE,acquirers_multiple,Acquirer's Multiple,False,0.5366,"['EV/EBIT=18.2', 'universe rank 54%']","['EV/EBIT 18.2 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
ADS.DE,dreman_contrarian,Dreman Contrarian,False,0.2922,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']"
ADS.DE,piotroski_f,Piotroski F-Score,False,0.6667,"['F-Score=6/9', 'positive net income', 'ROA improving', 'current ratio improving', 'no share dilution', 'gross margin improving', 'asset turnover improving']","['F-Score 6/9 below 7', 'positive operating cash flow', 'OCF > net income', 'leverage declining']"
ADS.DE,composite_value,Composite Value,False,0.4653,[],['missing fcf_yield']
ADS.DE,earnings_quality,Earnings Quality,False,0.3333,['insufficient data — skipped'],"['weak free-cash conversion', 'missing OCF']"
ADS.DE,financial_health,Financial Health,False,0.8,"['leverage=27.4%', 'CR=1.32', 'ratio=2.1', 'coverage=9.0x']",['high debt to equity']
ADYEN.AS,graham_defensive,Graham Defensive,False,0.0,[],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2', 'no dividend']"
ADYEN.AS,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=5%', 'ROE > 8%: ROE=22.3%', 'Positive earnings growth: growth=11.9%']","['P/E >= 25', 'P/B >= 3']"
ADYEN.AS,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
ADYEN.AS,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=5%'],['P/B too high']
ADYEN.AS,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
ADYEN.AS,earnings_yield,Earnings Yield,False,0.3276,['E/P=3.9% (P/E=25.4)'],['earnings yield 3.9% below 8%']
ADYEN.AS,fcf_yield,FCF Yield,False,0.1984,['FCF yield=2.0%'],['FCF yield 2.0% below 5%']
ADYEN.AS,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']"
