ticker,model_id,model_name,passed,score,reasons,failed_criteria,details
ABI.BR,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=153.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']",
ABI.BR,graham_enterprising,Graham Enterprising,True,1.0,"['P/E < 25: P/E=18.6', 'P/B < 3: P/B=1.91', 'Debt/equity < 100%: D/E=72%', 'ROE > 8%: ROE=11.4%', 'Positive earnings growth: growth=124.9%']",[],
ABI.BR,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
ABI.BR,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']",
ABI.BR,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']",
ABI.BR,earnings_yield,Earnings Yield,False,0.4488,['E/P=5.4% (P/E=18.6)'],['earnings yield 5.4% below 8%'],
ABI.BR,fcf_yield,FCF Yield,True,0.722,['FCF yield=7.2%'],[],
ABI.BR,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=153.0%'],['P/E not below 12.0'],
ABI.BR,lynch_peg,Lynch PEG,True,0.8513,"['PEG=0.15', 'growth=124.9%']",[],
ABI.BR,neff_pegy,Neff PEGY,True,0.9332,"['PEGY=0.07', 'growth=124.9%', 'yield=153.0%']",[],
ABI.BR,quality_value,Quality Value,False,0.8,"['Profit margin >= 5%: margin=14.9%', 'Debt/equity < 80%: D/E=72%', 'P/E < 20: P/E=18.6', 'FCF yield >= 3%: FCF yield=7.2%']",['ROE below 12%'],
ABI.BR,buffett_quality,Buffett Quality,False,0.5,"['margin >= 8%: margin=14.9%', 'P/E < 25.0: P/E=18.6']","['ROE too low', 'too much debt']",
ABI.BR,economic_moat,Economic Moat,False,0.25,['wide margin=14.9%'],"['ROE below 18%', 'ROA below 8%', 'leverage too high']",
ABI.BR,high_dividend,High Dividend Yield,False,0.2105,"['yield=153.0%', 'universe rank 21%']",['not in top quartile for yield'],
ABI.BR,dividend_growth,Dividend Growth,True,1.0,"['dividend payer: yield=153.0%', 'earnings growth: growth=124.9%', 'reasonable P/E: P/E=18.6']",[],
ABI.BR,magic_formula,Magic Formula,True,0.683,"['earnings yield rank 78%', 'ROIC rank 59%']",[],
ABI.BR,acquirers_multiple,Acquirer's Multiple,False,0.7778,"['EV/EBIT=14.1', 'universe rank 78%']",['EV/EBIT 14.1 above 12.0'],
ABI.BR,dreman_contrarian,Dreman Contrarian,False,0.4035,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']",
ABI.BR,piotroski_f,Piotroski F-Score,True,0.8889,"['F-Score=8/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'leverage declining', 'current ratio improving', 'no share dilution', 'gross margin improving']",['asset turnover improving'],"{'f_score': 8, 'max_score': 9, 'components': [{'name': 'positive net income', 'passed': True}, {'name': 'positive operating cash flow', 'passed': True}, {'name': 'ROA improving', 'passed': True}, {'name': 'OCF > net income', 'passed': True}, {'name': 'leverage declining', 'passed': True}, {'name': 'current ratio improving', 'passed': True}, {'name': 'no share dilution', 'passed': True}, {'name': 'gross margin improving', 'passed': True}, {'name': 'asset turnover improving', 'passed': False}]}"
ABI.BR,composite_value,Composite Value,False,0.5173,['top-tier on fcf_yield (percentile 76%)'],[],
ABI.BR,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=1.56', 'OCF/NI=2.18', 'ratio=-3.68%']",[],
ABI.BR,financial_health,Financial Health,False,0.8,"['D/E=72%', 'leverage=33.4%', 'ratio=3.3', 'coverage=4.1x']",['weak liquidity'],
ACKB.BR,graham_defensive,Graham Defensive,False,0.5,"['P/E < 15: P/E=14.9', 'Dividend payer: yield=171.00%']","['valuation too rich on P/B or P/E×P/B', 'current ratio < 2']",
ACKB.BR,graham_enterprising,Graham Enterprising,True,1.0,"['P/E < 25: P/E=14.9', 'P/B < 3: P/B=1.54', 'Debt/equity < 100%: D/E=30%', 'ROE > 8%: ROE=11.0%', 'Positive earnings growth: growth=23.1%']",[],
ACKB.BR,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
ACKB.BR,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=30%'],['P/B too high'],
ACKB.BR,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']",
ACKB.BR,earnings_yield,Earnings Yield,False,0.56,['E/P=6.7% (P/E=14.9)'],['earnings yield 6.7% below 8%'],
ACKB.BR,fcf_yield,FCF Yield,True,0.6144,['FCF yield=6.1%'],[],
ACKB.BR,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=171.0%'],['P/E not below 12.0'],
ACKB.BR,lynch_peg,Lynch PEG,True,0.3558,"['PEG=0.64', 'growth=23.1%']",[],
ACKB.BR,neff_pegy,Neff PEGY,True,0.9233,"['PEGY=0.08', 'growth=23.1%', 'yield=171.0%']",[],
ACKB.BR,quality_value,Quality Value,False,0.8,"['Profit margin >= 5%: margin=9.9%', 'Debt/equity < 80%: D/E=30%', 'P/E < 20: P/E=14.9', 'FCF yield >= 3%: FCF yield=6.1%']",['ROE below 12%'],
ACKB.BR,buffett_quality,Buffett Quality,False,0.75,"['D/E < 60.0%: D/E=30%', 'margin >= 8%: margin=9.9%', 'P/E < 25.0: P/E=14.9']",['ROE too low'],
ACKB.BR,economic_moat,Economic Moat,False,0.25,['low leverage D/E=30%'],"['ROE below 18%', 'ROA below 8%', 'margins below 12%']",
ACKB.BR,high_dividend,High Dividend Yield,False,0.3158,"['yield=171.0%', 'universe rank 32%']",['not in top quartile for yield'],
ACKB.BR,dividend_growth,Dividend Growth,True,1.0,"['dividend payer: yield=171.0%', 'earnings growth: growth=23.1%', 'reasonable P/E: P/E=14.9']",[],
ACKB.BR,magic_formula,Magic Formula,True,0.567,['earnings yield rank 72%'],[],
ACKB.BR,acquirers_multiple,Acquirer's Multiple,False,0.7222,"['EV/EBIT=16.8', 'universe rank 72%']",['EV/EBIT 16.8 above 12.0'],
ACKB.BR,dreman_contrarian,Dreman Contrarian,False,0.4942,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']",
ACKB.BR,piotroski_f,Piotroski F-Score,True,0.7778,"['F-Score=7/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'current ratio improving', 'no share dilution', 'gross margin improving']","['leverage declining', 'asset turnover improving']","{'f_score': 7, 'max_score': 9, 'components': [{'name': 'positive net income', 'passed': True}, {'name': 'positive operating cash flow', 'passed': True}, {'name': 'ROA improving', 'passed': True}, {'name': 'OCF > net income', 'passed': True}, {'name': 'leverage declining', 'passed': False}, {'name': 'current ratio improving', 'passed': True}, {'name': 'no share dilution', 'passed': True}, {'name': 'gross margin improving', 'passed': True}, {'name': 'asset turnover improving', 'passed': False}]}"
ACKB.BR,composite_value,Composite Value,False,0.5842,['top-tier on ev_ebitda (percentile 83%)'],[],
ACKB.BR,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=0.91', 'OCF/NI=1.70', 'ratio=-1.94%']",[],
ACKB.BR,financial_health,Financial Health,False,0.8,"['D/E=30%', 'leverage=49.1%', 'ratio=0.0', 'coverage=10.8x']",['weak liquidity'],
AED.BR,graham_defensive,Graham Defensive,False,0.75,"['P/E < 15: P/E=6.1', 'P/B < 1.5 or P/E×P/B < 22.5: P/B=0.88', 'Dividend payer: yield=569.00%']",['current ratio < 2'],
AED.BR,graham_enterprising,Graham Enterprising,True,1.0,"['P/E < 25: P/E=6.1', 'P/B < 3: P/B=0.88', 'Debt/equity < 100%: D/E=67%', 'ROE > 8%: ROE=11.1%', 'Positive earnings growth: growth=481.1%']",[],
AED.BR,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
AED.BR,schloss,Schloss Low P/B,False,0.5,['P/B < 1.2: P/B=0.88'],['too much leverage'],
AED.BR,deep_value,Deep Value,False,0.5,['P/B=0.88'],['EV/EBITDA not below 8'],
AED.BR,earnings_yield,Earnings Yield,True,1.0,['E/P=16.4% (P/E=6.1)'],[],
AED.BR,fcf_yield,FCF Yield,False,1.0,['FCF yield=nan%'],['FCF yield nan% below 5%'],
AED.BR,low_pe_high_yield,Low P/E + High Yield,True,1.0,"['P/E=6.1', 'yield=569.0%']",[],
AED.BR,lynch_peg,Lynch PEG,True,0.9873,"['PEG=0.01', 'growth=481.1%']",[],
AED.BR,neff_pegy,Neff PEGY,True,0.9942,"['PEGY=0.01', 'growth=481.1%', 'yield=569.0%']",[],
AED.BR,quality_value,Quality Value,False,0.6,"['Profit margin >= 5%: margin=156.9%', 'Debt/equity < 80%: D/E=67%', 'P/E < 20: P/E=6.1']","['ROE below 12%', 'FCF yield below 3%']",
AED.BR,buffett_quality,Buffett Quality,False,0.5,"['margin >= 8%: margin=156.9%', 'P/E < 25.0: P/E=6.1']","['ROE too low', 'too much debt']",
AED.BR,economic_moat,Economic Moat,False,0.25,['wide margin=156.9%'],"['ROE below 18%', 'ROA below 8%', 'leverage too high']",
AED.BR,high_dividend,High Dividend Yield,False,0.7368,"['yield=569.0%', 'universe rank 74%']",['not in top quartile for yield'],
AED.BR,dividend_growth,Dividend Growth,True,1.0,"['dividend payer: yield=569.0%', 'earnings growth: growth=481.1%', 'reasonable P/E: P/E=6.1']",[],
AED.BR,magic_formula,Magic Formula,False,0.3154,[],['below top half on combined Magic Formula rank'],
AED.BR,acquirers_multiple,Acquirer's Multiple,False,0.2778,"['EV/EBIT=37.4', 'universe rank 28%']","['EV/EBIT 37.4 above 12.0', 'not in top 40% cheapest on EV/EBIT']",
