ticker,model_id,model_name,passed,score,reasons,failed_criteria,details
ADS.DE,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=196.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']",
ADS.DE,graham_enterprising,Graham Enterprising,False,0.6,"['P/E < 25: P/E=18.8', 'Debt/equity < 100%: D/E=94%', 'ROE > 8%: ROE=24.3%']","['P/B >= 3', 'negative earnings growth']",
ADS.DE,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
ADS.DE,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']",
ADS.DE,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']",
ADS.DE,earnings_yield,Earnings Yield,False,0.4426,['E/P=5.3% (P/E=18.8)'],['earnings yield 5.3% below 8%'],
ADS.DE,fcf_yield,FCF Yield,False,0.3704,['FCF yield=3.7%'],['FCF yield 3.7% below 5%'],
ADS.DE,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=196.0%'],['P/E not below 12.0'],
ADS.DE,lynch_peg,Lynch PEG,False,0.2,[],['missing or negative earnings growth'],
ADS.DE,neff_pegy,Neff PEGY,True,0.9028,"['PEGY=0.10', 'growth=-2.4%', 'yield=196.0%']",[],
ADS.DE,quality_value,Quality Value,True,0.8,"['ROE >= 12%: ROE=24.3%', 'Profit margin >= 5%: margin=5.3%', 'P/E < 20: P/E=18.8', 'FCF yield >= 3%: FCF yield=3.7%']",['high leverage'],
ADS.DE,buffett_quality,Buffett Quality,False,0.5,"['ROE >= 15%: ROE=24.3%', 'P/E < 25.0: P/E=18.8']","['too much debt', 'thin margins']",
ADS.DE,economic_moat,Economic Moat,False,0.25,['high ROE=24.3%'],"['ROA below 8%', 'margins below 12%', 'leverage too high']",
ADS.DE,high_dividend,High Dividend Yield,False,0.3077,"['yield=196.0%', 'universe rank 31%']",['not in top quartile for yield'],
ADS.DE,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=196.0%', 'reasonable P/E: P/E=18.8']",['earnings not growing'],
ADS.DE,magic_formula,Magic Formula,True,0.7679,"['earnings yield rank 59%', 'ROIC rank 94%']",[],
